,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-3.76293479776639,1.26949743037045,-2.96411375694422,0.00303556048324485,0.0381269502128273
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,8.00557682080789,2.53939676337605,3.1525506121244,0.00161850761111536,0.023851435493436
ENSG00000000457,197.336711330416,-0.0614369065539985,1.6786550184535,-0.0365988877277468,0.970804830402328,1
ENSG00000000460,28.7679173646025,-0.360289677139273,3.54016502998232,-0.101772000482439,0.918937650605968,1
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-3.98862699539401,1.72773939321246,-2.3085813815808,0.0209668220869892,0.151638792255135
ENSG00000001036,935.918468069103,-1.118886774955,0.932101209912861,-1.20039193496981,0.229987159625915,0.715252723097106
ENSG00000001084,272.820917381712,-0.299777714929207,1.49573610962129,-0.200421526899627,0.841150924998817,1
ENSG00000001167,182.053949126335,-1.51279912374094,2.03539751504691,-0.743245047985662,0.457333334465133,0.904450005617737
ENSG00000001460,115.734367204587,-1.85963145797994,2.39170799706088,-0.777532817662191,0.436844480252167,0.896414182604573
ENSG00000001461,478.353223171142,-1.42146710864104,1.26319807444582,-1.12529233332204,0.260465177435761,0.75778701800179
ENSG00000001497,228.773240449089,-0.330214137135529,1.64469535407318,-0.200775259878819,0.840874308762517,1
ENSG00000001561,514.865230417356,-1.78900593393177,1.44731976968442,-1.23608201269983,0.21642808021148,0.695573213562105
ENSG00000001617,37.7703527918135,-1.24620749274347,3.18236276836251,-0.391598187715321,0.695355127169227,1
ENSG00000001626,2.7724803094705,0,9.27483246276218,0,NA,NA
ENSG00000001629,681.052911168426,-2.15453891012615,1.39783614720552,-1.54133867151268,0.123234381666971,0.513210081423051
ENSG00000001630,742.670937038439,0.761063246186534,0.912664508422771,0.833891576984594,0.40434208411452,0.880615683383608
ENSG00000001631,438.732867463455,-2.19886006023081,1.19899937555262,-1.83391259834256,0.0666669691586691,0.348484816964581
ENSG00000002016,118.799381528188,-0.720990361010253,2.4550119616375,-0.293680997191292,0.769001676363677,1
ENSG00000002079,0.0141281630279777,0,9.27483246276218,0,1,NA
ENSG00000002330,650.264645895875,2.56070578157951,1.57639315744007,1.62440807960489,0.104288743847707,0.462971318450703
ENSG00000002549,4562.94828991975,-0.0121725108355333,1.08401162983367,-0.011229133065114,0.991040636382688,1
ENSG00000002586,3303.75005564536,-1.20376416586264,0.830034557868062,-1.45025788920705,0.146986617387956,0.563946310931446
ENSG00000002587,95.8373889005558,-0.707669396960487,3.06914671220676,-0.230575291218862,0.817644765147627,1
ENSG00000002726,19.8318723759906,0,9.27483246276218,0,NA,NA
ENSG00000002745,1.93331477308858,0,9.27483246276217,0,1,1
ENSG00000002746,0.680035520001394,0,9.27483246276217,0,1,NA
ENSG00000002822,297.539465853736,1.76544809303707,1.684772019029,1.04788545458784,0.294691384543304,0.799684702026338
ENSG00000002834,1321.74063042514,-1.93906807044465,1.05168762219896,-1.84376808238008,0.0652169461252039,0.342820896356303
ENSG00000002919,121.517643231593,0.720395361952485,2.57596092967427,0.279660826239154,0.77973773561769,1
ENSG00000002933,4025.40048346998,1.08741332788703,0.822687398641718,1.32178191823818,0.186240781118755,0.644331437882499
ENSG00000003056,1029.80302380232,-1.53473463416724,0.939943260712507,-1.63279497637322,0.102512123992976,0.458294984915344
ENSG00000003096,583.779978497949,-1.35358298573657,1.40515632231061,-0.96329708249881,0.33539845699946,0.836789870845128
ENSG00000003137,169.799964141328,-1.36617513932733,2.62486630682708,-0.520474180255968,0.602733119311043,0.97755031338723
ENSG00000003147,2044.55606218576,0.149038596154919,1.31018727701653,0.113753658556584,0.909433075164531,1
ENSG00000003249,157.58348151456,0.841662217822087,2.04688479529961,0.411191787517719,0.680931909696743,1
ENSG00000003393,1372.61711542746,-0.880218197653663,1.14883605384332,-0.766182602564552,0.443567658593912,0.897522685358783
ENSG00000003400,82.2880291139752,-24.3881357536809,2.90580250652884,-8.39290891204233,4.74259041418616e-17,6.38105795179951e-15
ENSG00000003402,1027.86517864452,-2.15876942586332,1.01999236843475,-2.11645644876354,0.0343060054786607,0.217039346738426
ENSG00000003436,2218.26578753863,-2.97310441681881,1.12036348312903,-2.65369628838251,0.00796154499624615,0.0761053965480581
ENSG00000003509,113.141364798327,1.67979434884762,2.2158199926813,0.758091521150572,0.448396195233402,0.900091442792249
ENSG00000003756,1426.03988592309,-0.00150770550763815,0.836241181226811,-0.0018029553452824,0.998561450545552,1
ENSG00000003987,42.3028448848292,1.16040129182747,2.89429715889398,0.400926797810526,0.688474019472855,1
ENSG00000003989,1401.67129092979,-1.1891099576122,1.10891651509641,-1.072316934074,0.28357770324454,0.787127851141975
ENSG00000004059,2771.6145509042,1.62391800271662,0.835756214636501,1.94305226126606,0.0520098441933178,0.292410240221389
ENSG00000004139,227.493884742803,-0.111691948715771,2.23262548364154,-0.0500271763151227,0.960100731863235,1
ENSG00000004142,1943.4505581523,0.336512442046041,1.00542064520543,0.334698162058613,0.737852788032985,1
ENSG00000004399,1455.73916430598,-0.939974728171912,1.4369739249703,-0.654134853693561,0.513024928296286,0.936865454257902
ENSG00000004455,4341.70918677833,-0.732050030112275,0.739286623085395,-0.990211383856889,0.32207080948268,0.828240117051097
ENSG00000004468,34.2212979080946,-16.579587056614,4.99797419665949,-3.31726143518215,0.00090904511393282,0.0148070333483386
ENSG00000004478,1192.91426069541,-0.164615353941303,0.881608813779206,-0.186721538360811,0.851878967923279,1
ENSG00000004487,1763.09898420584,0.165069980599453,0.812555374079254,0.203149207875835,0.839018411198777,1
ENSG00000004534,1879.96897564689,-0.427160439892552,1.37113825100063,-0.311537103994303,0.755392340365119,1
ENSG00000004660,162.380087073766,7.78889295532767,1.97788721364686,3.93798640366677,8.21682492145907e-05,0.00185104711877456
