,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-2.40152835413027,1.26912477561752,-1.89227127250885,0.0584548464562535,0.231827026236141
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,1.17992126613851,2.30073800468093,0.512844688851106,0.608059966649884,0.91888339153281
ENSG00000000457,197.336711330416,0.861958560267752,1.67873739360348,0.513456460523298,0.607632059596091,0.918660917820525
ENSG00000000460,28.7679173646025,-1.49558871182551,3.54671994231708,-0.421682212339674,0.673256989549767,0.958237258608661
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-0.902540235085601,1.72587171449078,-0.522947463306619,0.601010813795219,0.914637514272367
ENSG00000001036,935.918468069103,0.320610046716774,0.932208264680502,0.34392534250558,0.730902432594802,0.990475259123797
ENSG00000001084,272.820917381712,-1.85815233640288,1.49745048106471,-1.24087731774723,0.214651073115558,0.55940035149924
ENSG00000001167,182.053949126335,-3.49255464416578,2.0397290948557,-1.71226397317869,0.0868480327432104,0.309175716186877
ENSG00000001460,115.734367204587,0.221669164261715,2.3911205785822,0.0927051384389625,0.926137814710323,1
ENSG00000001461,478.353223171142,-0.85088433277691,1.26318798395743,-0.673600717852922,0.500565196668822,0.851285993973953
ENSG00000001497,228.773240449089,-0.520841816851313,1.64751300298833,-0.316138213116733,0.751897603086633,1
ENSG00000001561,514.865230417356,-1.46130972096522,1.44672292059673,-1.01008264966347,0.312455694060014,0.694386917358084
ENSG00000001617,37.7703527918135,8.14594561198419,3.39265507357803,2.40105328579517,0.0163479557537584,0.08833613732211
ENSG00000001626,2.7724803094705,0,9.27483246276218,0,NA,NA
ENSG00000001629,681.052911168426,0.0774566197134438,1.39737864014526,0.0554299439594928,0.955795940671794,1
ENSG00000001630,742.670937038439,0.928204596310546,0.912604607286841,1.01709391876739,0.309108752957308,0.690808935981342
ENSG00000001631,438.732867463455,0.232300376224757,1.19867118892466,0.19379824790246,0.846333858976086,1
ENSG00000002016,118.799381528188,0.794638198266496,2.45171800674728,0.32411484358299,0.745851089460405,0.998687416778697
ENSG00000002079,0.0141281630279777,0,9.27483246276218,0,1,NA
ENSG00000002330,650.264645895875,-0.171656534848138,1.57616159128225,-0.108907954487389,0.913275497408282,1
ENSG00000002549,4562.94828991975,-0.424776624597918,1.08392005467844,-0.391889256744064,0.695140041260535,0.969977850307375
ENSG00000002586,3303.75005564536,-0.978382341025289,0.830079855680276,-1.17866050396257,0.238533388729531,0.597998986241742
ENSG00000002587,95.8373889005558,3.27700556979214,3.06736215454352,1.06834648296683,0.285364248048088,0.661149960140911
ENSG00000002726,19.8318723759906,-21.9641510092253,9.20636144774439,-2.38575805804438,NA,NA
ENSG00000002745,1.93331477308858,0,9.27483246276217,0,1,1
ENSG00000002746,0.680035520001394,-1.0331701780836,9.24923909196322,-0.111703262053344,0.911058692776032,NA
ENSG00000002822,297.539465853736,0.73766555202067,1.68433653370487,0.437956154995997,0.661418067238489,0.951795329576975
ENSG00000002834,1321.74063042514,-1.96218565544054,1.05203063898029,-1.86514116864738,0.0621616192939909,0.242748399356065
ENSG00000002919,121.517643231593,0.876423917538302,2.57494492425588,0.340366082894598,0.733580857462304,0.992395813990812
ENSG00000002933,4025.40048346998,-0.0214045770215865,0.822415842149679,-0.0260264648667734,0.979236229686619,1
ENSG00000003056,1029.80302380232,-1.15250580665845,0.940169224700478,-1.22584932199373,0.2202553826267,0.56913145476536
ENSG00000003096,583.779978497949,-0.339891275278996,1.40564851082081,-0.241803888143076,0.808932126000964,1
