,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-3.64420261525113,1.28265695147717,-2.84113582439505,0.00449531619948536,0.0238319963370233
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,7.0420574589599,2.57657841848955,2.73310426277967,0.00627404680732932,0.0313180861151311
ENSG00000000457,197.336711330416,0.247987456972604,1.68888338988134,0.146835156564615,0.883262134504757,1
ENSG00000000460,28.7679173646025,-0.668416539549806,3.56119397011624,-0.187694505033656,0.851116138064021,1
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-3.53096755210241,1.74570138161032,-2.02266412188164,0.0431077883200732,0.146523784212092
ENSG00000001036,935.918468069103,-1.98868052495624,0.940375241863399,-2.11477337601485,0.0344492670669238,0.12335494959794
ENSG00000001084,272.820917381712,0.0213844476195277,1.50475787745036,0.0142112215792225,0.988661467365851,1
ENSG00000001167,182.053949126335,-1.6898684400122,2.05992086886873,-0.820355997917652,0.41201319209451,0.727964468665284
ENSG00000001460,115.734367204587,-7.49871155090034,2.54468469821689,-2.94681362927,0.00321066647206049,0.0180364186670735
ENSG00000001461,478.353223171142,-1.55161076779162,1.27174725781227,-1.22006220832022,0.222441293467595,0.493301276894594
ENSG00000001497,228.773240449089,-1.46643577782521,1.66003477582449,-0.883376540769683,0.377032861396471,0.693048066027487
ENSG00000001561,514.865230417356,-3.50344816888268,1.48735670508749,-2.35548618357599,0.0184984849404091,0.0755127027737397
ENSG00000001617,37.7703527918135,-1.73302713752767,3.22119138521438,-0.538008125031766,0.59057143924618,0.881317123732962
ENSG00000001626,2.7724803094705,0,9.27483246276218,0,NA,NA
ENSG00000001629,681.052911168426,-0.785886296013128,1.40128551659723,-0.560832383340058,0.574911808404429,0.868863702787773
ENSG00000001630,742.670937038439,-0.123535594978375,0.922251711147775,-0.133949976438245,0.893442130859873,1
ENSG00000001631,438.732867463455,-3.04472147667248,1.21878856511611,-2.49815395698467,0.0124841961736943,0.0549144614479417
ENSG00000002016,118.799381528188,1.36398331630507,2.46279346516111,0.553835851686344,0.579691189834628,0.87235143078843
ENSG00000002079,0.0141281630279777,0,9.26011435355199,0,1,NA
ENSG00000002330,650.264645895875,2.73814655470441,1.57873009669342,1.73439814724463,0.0828474635952026,0.243070560996807
ENSG00000002549,4562.94828991975,5.74855151181673,1.0838345761351,5.30390120263164,1.13353677364422e-07,1.90922959823792e-06
ENSG00000002586,3303.75005564536,-0.145129517588063,0.831021177197627,-0.174639974973285,0.86136253576228,1
ENSG00000002587,95.8373889005558,-3.32215781728639,3.14336788920978,-1.05687846105775,0.290567059694318,0.587740001389895
ENSG00000002726,19.8318723759906,0,9.27483246276218,0,NA,NA
ENSG00000002745,1.93331477308858,0,9.27483246276217,0,1,1
ENSG00000002746,0.680035520001394,0,9.26010734533706,0,1,NA
ENSG00000002822,297.539465853736,2.03006002668175,1.69016092068884,1.20110458231065,0.22971063575454,0.504292780206848
ENSG00000002834,1321.74063042514,-2.66640313824384,1.05930022666086,-2.51713638035263,0.0118313022704687,0.0526572410916785
ENSG00000002919,121.517643231593,0.755900787418758,2.59467528973883,0.291327701160958,0.77080070334135,0.987614165932719
ENSG00000002933,4025.40048346998,4.03030618748051,0.822828703760213,4.89811083286541,9.67624540764206e-07,1.3368661699789e-05
ENSG00000003056,1029.80302380232,-2.12463611963646,0.94839973418356,-2.24023272366844,0.0250758182651965,0.0964585819496689
ENSG00000003096,583.779978497949,-1.5687353753468,1.40994939021172,-1.11261821611287,0.265872433568293,0.554540528360697
ENSG00000003137,169.799964141328,-3.53035687280575,2.7092562793921,-1.3030723227106,0.192550071641307,0.447289650284375
ENSG00000003147,2044.55606218576,6.35349508425983,1.30970780593079,4.8510782752375,1.22792070055175e-06,1.66301480078953e-05
ENSG00000003249,157.58348151456,1.35802566389101,2.05751656119827,0.660031461958252,0.509233639545098,0.8177182557468
ENSG00000003393,1372.61711542746,2.91241554113892,1.14882420386371,2.53512724692248,0.0112406486560268,0.0505316458178999
ENSG00000003400,82.2880291139752,0.592823564092179,2.66316726912659,0.222600949990873,0.82384609701453,1
ENSG00000003402,1027.86517864452,-2.50370776450861,1.02879564958996,-2.43362981317669,0.0149482742358178,0.0636129172417951
ENSG00000003436,2218.26578753863,-1.86551388700284,1.12186892260224,-1.6628626120382,0.0963399399253938,0.272795191614295
ENSG00000003509,113.141364798327,-0.304037865528744,2.26545097849235,-0.134206331726092,0.893239419216253,1
ENSG00000003756,1426.03988592309,-1.43149523136555,0.842588705749426,-1.69892525451351,0.0893332679112905,0.257585407759817
ENSG00000003987,42.3028448848292,-1.65601490183415,2.9642689429632,-0.558658790311629,0.5763946088947,0.869682938976081
ENSG00000003989,1401.67129092979,-1.65562919219772,1.11517186815243,-1.48464038546873,0.13763911134234,0.353534942766251
ENSG00000004059,2771.6145509042,5.40738498823577,0.835750225479503,6.47009695406704,9.79400549755385e-11,2.922689404534e-09
ENSG00000004139,227.493884742803,-1.12273831845113,2.24659294660468,-0.499751554970361,0.617250026077314,0.89804761913497
ENSG00000004142,1943.4505581523,3.8060729055482,1.00547616696433,3.78534373125843,0.00015349626559756,0.00124467984483287
ENSG00000004399,1455.73916430598,-2.98171618961568,1.44487903590256,-2.06364416364663,0.0390514670096667,0.13595853133909
ENSG00000004455,4341.70918677833,-0.648631068198779,0.740606605546508,-0.875810536040442,0.381133041344143,0.69619572485924
ENSG00000004468,34.2212979080946,-14.6435137821352,4.99797419665949,-2.92988983254907,0.00339082196006447,0.0189212591255863
ENSG00000004478,1192.91426069541,-0.318588012283293,0.887098378381007,-0.359134928038905,0.719494153388791,0.95852737354709
ENSG00000004487,1763.09898420584,-0.678754429005229,0.817350809358463,-0.830432197819663,0.406294467609852,0.722577001529348
ENSG00000004534,1879.96897564689,4.3186857530611,1.37101105246748,3.15000068401238,0.00163270080304656,0.0100278824010702
ENSG00000004660,162.380087073766,7.52223230260244,1.98980892931827,3.78037920715315,0.000156589677292647,0.00126922835015188
ENSG00000004700,145.057813996085,-3.83800174103125,3.25746447365246,-1.17821752841033,0.238709896336567,0.517487511313721
