,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-3.80325237747704,1.27329268568567,-2.98694276675986,0.00281782469862416,0.0328697038143174
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,0.943165898213431,2.30406578405005,0.409348511115664,0.682283919695783,0.937916750320657
ENSG00000000457,197.336711330416,-1.48873424610825,1.67983590434601,-0.886237901128703,0.375489344015082,0.759500915538451
ENSG00000000460,28.7679173646025,-3.26913084159006,3.57414379975686,-0.914661251685636,0.360369492222468,0.747137445467483
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-3.06854485224674,1.73020674379841,-1.77351340424798,0.0761436727544927,0.32001528488
ENSG00000001036,935.918468069103,-1.20930532857389,0.933895361173784,-1.294904524479,0.19535316751056,0.551446198006405
ENSG00000001084,272.820917381712,-0.223893296178481,1.49798412941641,-0.149463062913561,0.881188253464156,1
ENSG00000001167,182.053949126335,-4.60869131157323,2.08242271773135,-2.21313918270834,0.0268880514591725,0.162128764955444
ENSG00000001460,115.734367204587,1.06509472276152,2.3915538680847,0.445356777020671,0.656061942872345,0.927404875069925
ENSG00000001461,478.353223171142,-0.896059068294784,1.26429106492984,-0.708744286146253,0.478483177193676,0.832547892748027
ENSG00000001497,228.773240449089,0.0300199683521195,1.64577612297284,0.0182406148279106,0.985446902071595,1
ENSG00000001561,514.865230417356,-3.90002386267434,1.45700230472867,-2.67674515683118,0.00743411563334417,0.0695735120225883
ENSG00000001617,37.7703527918135,-1.84448660526589,3.18479540962239,-0.579153875848051,0.562485349949599,0.882000464984208
ENSG00000001626,2.7724803094705,0,9.27064804121873,0,NA,NA
ENSG00000001629,681.052911168426,-2.3804240901329,1.39914606920653,-1.70134065522042,0.0888790379686992,0.351883601233695
ENSG00000001630,742.670937038439,-0.791202543146566,0.913595697658735,-0.86603138037337,0.386472953352792,0.766920288883076
ENSG00000001631,438.732867463455,-1.5963226519869,1.20083798145643,-1.32934057436358,0.183735633771553,0.53413819976485
ENSG00000002016,118.799381528188,-1.21192461631573,2.4544886343975,-0.493758495896728,0.621476747947405,0.912397545640421
ENSG00000002079,0.0141281630279777,0,9.2706480415031,0,1,NA
ENSG00000002330,650.264645895875,2.9890205034408,1.57710683450843,1.89525556420054,0.0580585520547409,0.268231112447823
ENSG00000002549,4562.94828991975,-0.337138365772725,1.08450754971794,-0.310867698302707,0.755901201649955,0.968011423450303
ENSG00000002586,3303.75005564536,-1.08977858558931,0.830287250090671,-1.31253200078684,0.189340696040763,0.542137922286033
ENSG00000002587,95.8373889005558,17.2949389961768,3.30501189898811,5.23294303462931,1.66832166669808e-07,7.11221674548922e-06
ENSG00000002726,19.8318723759906,20.1800810844096,9.1994657327421,2.19361446312975,NA,NA
ENSG00000002745,1.93331477308858,0,9.27064804084403,0,1,NA
ENSG00000002746,0.680035520001394,-0.852359502919375,9.2339439173744,-0.092307199453052,0.926453968457501,NA
ENSG00000002822,297.539465853736,3.16024219383513,1.68602686270256,1.87437238619645,0.0608791167800357,0.277237960523086
ENSG00000002834,1321.74063042514,-1.06496966679118,1.05193371972788,-1.01239236543027,0.311350487249457,0.699106964567186
ENSG00000002919,121.517643231593,0.126987080623909,2.57626069151663,0.0492912386708631,0.960687201560133,1
ENSG00000002933,4025.40048346998,2.02478125919694,0.823185918645145,2.45968889085161,0.0139057500165132,0.108423485693058
ENSG00000003056,1029.80302380232,-1.3549221323796,0.941220109117762,-1.43953802012327,0.149998145863494,0.479735681297492
ENSG00000003096,583.779978497949,-0.450951193308639,1.40567257425843,-0.320808132396367,0.748355796130084,0.965021174973644
ENSG00000003137,169.799964141328,-1.19155379411376,2.63588912411269,-0.45205004384047,0.651232931074177,0.925119262890455
ENSG00000003147,2044.55606218576,0.56210589333772,1.31070719318943,0.428856953145965,0.66802732875788,0.93276683992613
ENSG00000003249,157.58348151456,0.20259874999719,2.05038993304459,0.0988098637883741,0.921289236652519,1
ENSG00000003393,1372.61711542746,-1.72207288790063,1.15030251967822,-1.49706086741629,0.134377420934842,0.449961140473912
ENSG00000003400,82.2880291139752,-21.5053667396192,2.9069974157413,-7.39779355260804,1.3846589400135e-13,2.03968272287608e-11
ENSG00000003402,1027.86517864452,-3.18280740916862,1.02387506270441,-3.10858963667083,0.00187982613634008,0.0236290698548136
ENSG00000003436,2218.26578753863,-3.10463299564885,1.12084315768161,-2.7699085053707,0.00560720412437038,0.0557716553084696
ENSG00000003509,113.141364798327,3.25298749720646,2.21538682901515,1.46836094473514,0.142006204374921,0.465108156335648
ENSG00000003756,1426.03988592309,0.668401739189711,0.836566692710371,0.798982011851527,0.424300842430774,0.793155554849095
ENSG00000003987,42.3028448848292,-4.96815606095307,2.98370982715095,-1.66509357436309,0.0958940884980169,0.370040318984337
ENSG00000003989,1401.67129092979,-2.87198906899104,1.11071377204569,-2.58571482705347,0.00971772940648269,0.0849703762631404
ENSG00000004059,2771.6145509042,1.64827586375388,0.835907175672301,1.97184078773843,0.0486277845157855,0.239563745497336
ENSG00000004139,227.493884742803,0.841633934391278,2.2358880747862,0.376420422776196,0.70660436541582,0.948810924301007
ENSG00000004142,1943.4505581523,-0.0529662071160448,1.00615347083429,-0.0526422744157768,0.958016933535375,1
ENSG00000004399,1455.73916430598,-0.423426186805544,1.43717573137112,-0.294623808044392,0.76828127285907,0.972423876796151
ENSG00000004455,4341.70918677833,-0.475862966548253,0.739505759007875,-0.643487844079367,0.519907599923465,0.855658489291738
ENSG00000004468,34.2212979080946,-4.16906033398427,4.87072066892265,-0.855943220186021,0.392029186917287,0.771470959152998
ENSG00000004478,1192.91426069541,0.626330424683029,0.882567879558031,0.709668275030222,0.477909869880168,0.832024372020327
ENSG00000004487,1763.09898420584,-0.485341290823498,0.812965065786246,-0.597001410330108,0.550506439005304,0.873312906183995
ENSG00000004534,1879.96897564689,-0.565995349665224,1.37169414566783,-0.412625038499134,0.679881353659285,0.937288672567337
ENSG00000004660,162.380087073766,0.675917429308047,1.87831058982499,0.35985392030986,0.718956377926859,0.953431443200933
ENSG00000004700,145.057813996085,-2.25416781380746,3.2282332802207,-0.698266704459891,0.485010417545562,0.836599862965574
ENSG00000004766,227.969772429165,-0.49624900883278,1.95205788811195,-0.254218387607735,0.799326845882484,0.986768684609377
ENSG00000004776,38.7887911013705,-23.8150942466159,3.8468728305408,-6.19076722722543,5.98720704854847e-10,4.52186349293762e-08
ENSG00000004777,31.4109876796462,16.4317866052044,5.5172442322143,2.9782597821684,0.00289890166176832,0.0335955937707143
ENSG00000004779,4181.76336465555,0.77638321855794,0.715828767160909,1.08459348684351,0.278101740986977,0.663128485799582
ENSG00000004799,1140.56809514216,-3.61512523690087,0.990771619298489,-3.64879773146968,0.000263470437594649,0.00456818782070722
ENSG00000004809,0,NA,NA,NA,NA,NA
ENSG00000004838,15.7062774113232,12.397907982021,8.99151612945838,1.37884510281892,0.167942517147647,0.508823291796645
ENSG00000004846,6.66579543401865,-6.08392935463574,9.19679201394579,-0.661527339686515,0.508274187524794,0.848981268713517
ENSG00000004848,0,NA,NA,NA,NA,NA
ENSG00000004864,451.53243385739,-0.870499415069143,1.21675653029469,-0.715426129546489,0.474345771421557,0.829889121009536
ENSG00000004866,556.435575739556,-0.960901219510888,1.08517078152945,-0.885483866563917,0.375895717275686,0.759633249968461
ENSG00000004897,3427.49837208441,-3.54218122653182,0.905559172910923,-3.9115955450437,9.16883693513712e-05,0.00184037555779149
ENSG00000004939,1.90681378631281,13.8773477352032,9.27064804091005,1.49691237052301,0.134416060942873,NA
ENSG00000004948,4.00205844021788,0,9.27064804040397,0,NA,NA
ENSG00000004961,503.194576945907,-3.6765624981615,1.6173785610095,-2.27316139016134,0.0230164560517615,0.147146812290745
ENSG00000004975,338.601090455966,2.59388448036791,1.39615978495989,1.85787078836569,0.0631873655694591,0.284673634648152
ENSG00000005001,0,NA,NA,NA,NA,NA
ENSG00000005007,999.11876852473,2.07567458565443,1.12864225850535,1.83908990648927,0.0659019633631236,0.292489623215361
ENSG00000005020,90.7275933274472,-21.407151457532,2.73470895900834,-7.8279450495144,4.95908583100586e-15,9.82119398353871e-13
ENSG00000005022,7736.83044773215,1.23327663903989,0.747317921939579,1.65027039073151,0.0988876454271786,0.377263140431085
ENSG00000005059,26.4850469129558,-1.75843265320505,4.2950338927406,-0.409410658243494,0.682238319252918,0.937916750320657
ENSG00000005073,0,NA,NA,NA,NA,NA
ENSG00000005075,1263.80726548596,1.25851313207248,1.15934984746251,1.08553352969943,0.277685421604919,0.663036007856857
ENSG00000005100,169.087979326228,-0.452762734439328,2.29116551561402,-0.197612407900609,0.843348326146618,1
ENSG00000005102,67.5024393986178,-8.77262421565944,3.00133145643575,-2.92291082907498,0.00346775811846609,0.038683526893386
ENSG00000005108,12.4868095612047,-3.74021142407334,7.36349134405414,-0.507939949857276,0.611495456859181,0.907137838188246
ENSG00000005156,823.442637445853,-1.12829369280779,0.937214954880443,-1.20387930957815,0.228636229904894,0.602574621000271
ENSG00000005175,185.521465260625,-2.24236541874472,2.11337456712748,-1.06103548969673,0.288673772931813,0.674088998917415
ENSG00000005187,56.9384333639301,-24.2562733360834,3.09701643154378,-7.8321422802372,4.79626305099766e-15,9.60545984505418e-13
ENSG00000005189,1286.3932728958,4.17417227392109,1.71363979360753,2.43585162383144,0.0148567772316436,0.113213850952037
ENSG00000005194,2509.20495559374,-0.333418813176217,0.975254670095581,-0.341878714760258,0.732442168680927,0.959647839941844
ENSG00000005206,613.516584227605,1.74183119394642,1.44778854139022,1.20309778959422,0.228938480674291,0.602925455014562
ENSG00000005238,1840.79278524654,-1.83239926356239,1.56662397764031,-1.16964842215833,0.242142482388788,0.619705226984183
ENSG00000005243,334.619230836873,-1.86172824951445,1.65501285217235,-1.12490259339725,0.260630312903753,0.644864194506626
ENSG00000005249,1404.53561554249,-1.44211668913004,0.949692336499118,-1.51850934634912,0.128886045152862,0.439045096593547
ENSG00000005302,644.083709683302,-2.13973492112907,1.46712855898286,-1.45845086855409,0.144716308157861,0.469412825587938
ENSG00000005339,1225.18024137272,-0.761991630504956,1.19382151058898,-0.638279360646653,0.523291844829922,0.857794165343279
ENSG00000005379,178.977165254445,1.65154669202106,1.85916511816892,0.888327064595347,0.374364845426651,0.758713861811184
ENSG00000005381,0,NA,NA,NA,NA,NA
ENSG00000005421,0.475436060946364,0,9.27064804097292,0,1,NA
ENSG00000005436,150.533980726207,-2.3942607691024,1.91530345676208,-1.2500686304561,0.211274477829006,0.577954675286835
ENSG00000005448,213.640092038076,21.5838954520744,2.60698707434328,8.27924912420654,1.23954378059357e-16,3.24906299195585e-14
ENSG00000005469,85.666166833737,-1.41857705044442,2.56919469635741,-0.55214852048997,0.58084660126007,0.891120135968862
ENSG00000005471,72.2320856707414,5.0391355430548,2.47106965326705,2.03925273267488,0.0414248104406796,0.213283416704458
ENSG00000005483,730.24210851883,-3.15279185617928,1.70003700563334,-1.85454307508131,0.0636615035297096,0.286035452209111
ENSG00000005486,3219.44787741573,0.3426203321337,0.936341858636418,0.365913719410828,0.714429458665837,0.95229220975147
ENSG00000005513,3.44160140797655,-5.61045698767705,9.19718738401077,-0.610018775678179,0.54184937007675,0.869213240885614
ENSG00000005700,703.353518756373,-1.04626300197085,1.2514491823815,-0.836041140703627,0.403131758920341,0.77932976908852
ENSG00000005801,303.964004029915,-0.27612911540082,1.34763521464378,-0.204899005606505,0.83765103214813,1
ENSG00000005810,1001.85693593819,-1.81909442783276,1.39325126206634,-1.30564706981486,0.191672605535441,0.545791267142899
ENSG00000005812,167.632063846956,-1.76022639048562,1.50113076602528,-1.17260030260147,0.240956128016912,0.617972592007933
ENSG00000005844,11.5505196986931,-21.0387387198368,9.1966455606166,-2.28765353423344,0.022157705660255,0.143840349063606
ENSG00000005882,1998.84217862655,0.936415255696106,0.940689342191656,0.995456431465894,0.319514324233184,0.705597246416252
ENSG00000005884,5173.45297295842,0.715678234682011,0.525524231077651,1.36183679525952,0.173249396523656,0.516396924134338
ENSG00000005889,765.167721236259,-0.207460842699972,1.12511073313472,-0.184391488402175,0.853706346609233,1
ENSG00000005893,1389.532941186,-2.06732428068148,1.06161791581215,-1.94733364037094,0.051494748125372,0.24880520211077
ENSG00000005961,0.0133850260137559,0,9.27064804154879,0,1,NA
ENSG00000005981,24.0514588632628,-1.0977961871096,5.11121820236141,-0.214781710278463,0.829937513209939,0.997983873746682
ENSG00000006007,3530.52208531745,-1.265490930352,0.943998016113234,-1.34056524351869,0.180061648133072,0.527802869207904
ENSG00000006015,83.4895309466727,-0.0438934167760483,2.0840271531984,-0.0210618257582125,0.983196336766634,1
ENSG00000006016,2984.74337221357,-1.96228450148759,0.929948067372726,-2.1101011662204,0.0348496428695242,0.190015305752952
ENSG00000006025,148.679809526913,-0.918873007020368,1.94196809330055,-0.473165862091308,0.636094851041879,0.917563735338915
