,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-1.54546968957106,1.26880397395716,-1.21805237159766,0.22320407156223,0.474447084906184
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,-6.9150972416422,2.58417690352232,-2.67593802584362,0.00745204235854165,0.03473565738341
ENSG00000000457,197.336711330416,-4.53242136940248,1.70158577647451,-2.66364554292005,0.00772989651298461,0.0358446615669766
ENSG00000000460,28.7679173646025,-1.32487069230485,3.54551380359514,-0.373675231770763,0.708645954763916,0.937862546324498
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-2.84524642753119,1.72733459300402,-1.64718893435869,0.0995192175788165,0.266052652299063
ENSG00000001036,935.918468069103,0.584756349825604,0.932334210430393,0.627196066907878,0.530530721056066,0.810395583049361
ENSG00000001084,272.820917381712,-7.17621008057618,1.78515829915548,-4.01992926003879,5.82156189660212e-05,0.000523551725911021
ENSG00000001167,182.053949126335,-2.02230830259703,2.035827338787,-0.993359438724298,0.320534820826699,0.604658036664922
ENSG00000001460,115.734367204587,-9.28047488219392,2.6644930905745,-3.48301705679894,0.000495796774695504,0.00349635959708577
ENSG00000001461,478.353223171142,-1.93997214616007,1.26548829119856,-1.53298308617514,0.125280022377105,0.314744558417757
ENSG00000001497,228.773240449089,-4.75409266780679,1.68831401430748,-2.8158817776306,0.00486435630780045,0.0245760161892357
ENSG00000001561,514.865230417356,-3.27933265158242,1.45301172610504,-2.25692098189258,0.0240130127185198,0.0895617906102292
ENSG00000001617,37.7703527918135,-1.01565572535018,3.18259909900109,-0.319127761227909,0.749629632996833,0.966441934745444
ENSG00000001626,2.7724803094705,0,9.27483246276218,0,NA,NA
ENSG00000001629,681.052911168426,-0.292078433854975,1.39735302851221,-0.209022650608169,0.834430556522801,1
ENSG00000001630,742.670937038439,-1.76731755557887,0.915307657619107,-1.93084537299295,0.053502177356917,0.166038202696392
ENSG00000001631,438.732867463455,-6.52466166532128,1.26534746500801,-5.15641896455687,2.51717343838013e-07,3.53567207998997e-06
ENSG00000002016,118.799381528188,-20.22636602037,2.72098990859732,-7.43345866754674,1.05794260276669e-13,3.5109538841817e-12
ENSG00000002079,0.0141281630279777,0,9.27483246276218,0,1,NA
ENSG00000002330,650.264645895875,0.705228900885337,1.57697759901285,0.447202865358894,0.654728592724803,0.90075488086063
ENSG00000002549,4562.94828991975,0.505807374471828,1.0844556757147,0.466415904124879,0.640917829664391,0.891411575973863
ENSG00000002586,3303.75005564536,0.327846186430071,0.829963741502212,0.395012661440701,0.692833543781681,0.925906579247408
ENSG00000002587,95.8373889005558,-3.97321162492976,3.28942595603921,-1.20787385946024,0.22709578590992,0.480282235431615
ENSG00000002726,19.8318723759906,29.4978492648019,9.19992495956892,3.20631411608646,NA,NA
ENSG00000002745,1.93331477308858,0,9.27483246276217,0,1,1
ENSG00000002746,0.680035520001394,0.899017813620593,9.27483246276218,0.096930895218872,0.922781273486469,NA
ENSG00000002822,297.539465853736,0.196740691833487,1.68900035062581,0.116483511540178,0.907269353023217,1
ENSG00000002834,1321.74063042514,-1.11200576504454,1.0519888098731,-1.05705094446649,0.290488337706304,0.567548213698574
ENSG00000002919,121.517643231593,2.40861621138956,2.58174596375019,0.932940825785528,0.350850521802327,0.639668472383582
ENSG00000002933,4025.40048346998,1.60907675541722,0.822716978023906,1.95580837444498,0.0504877319980112,0.159013157587721
ENSG00000003056,1029.80302380232,-2.89186792859083,0.942920650457898,-3.06692607398776,0.00216272337440584,0.0125129943546808
ENSG00000003096,583.779978497949,-2.74117876903568,1.40752349235716,-1.94751901756543,0.0514725420340204,0.161467368504125
ENSG00000003137,169.799964141328,1.59235703541393,2.62415950336344,0.606806496850886,0.543979336059156,0.820583425473359
ENSG00000003147,2044.55606218576,1.51903724740906,1.31016989043415,1.15942005574994,0.246285005642659,0.507939173251694
ENSG00000003249,157.58348151456,2.37558890926941,2.0468391342044,1.1606133914343,0.245799157054086,0.507684729385938
ENSG00000003393,1372.61711542746,-2.65542872183485,1.15046404542827,-2.3081370794568,0.0209915134203231,0.0809016618223452
ENSG00000003400,82.2880291139752,-3.94404137385008,2.68798637804142,-1.46728473256768,0.142298615175001,0.344861004891845
ENSG00000003402,1027.86517864452,-0.849056306721084,1.0199492531267,-0.832449559738647,0.405155237941217,0.698867304665107
