,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-3.02669580739573,1.27044504860708,-2.38239017949985,0.0172006616126097,0.0787163076954825
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,1.91207676605472,2.30072899631946,0.831074311278522,0.405931650755917,0.745717923862103
ENSG00000000457,197.336711330416,-4.00925667347202,1.72044307416664,-2.33036287783835,0.0197869800526462,0.0878437527066369
ENSG00000000460,28.7679173646025,-21.5626272285286,3.73027757937271,-5.78043503994537,7.4507703567443e-09,1.44492820189949e-07
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-2.84897533832675,1.7278055333227,-1.64889814471653,0.0991685033019525,0.301650199651735
ENSG00000001036,935.918468069103,-0.184412076261869,0.932687024942808,-0.1977212841287,0.843263136128323,1
ENSG00000001084,272.820917381712,-0.508583979223961,1.49647179201477,-0.339855373110128,0.733965445402724,0.977686993558147
ENSG00000001167,182.053949126335,1.64357724473869,2.03369243633647,0.808173947728035,0.418990452956493,0.757230007780155
ENSG00000001460,115.734367204587,-0.795848789323581,2.39308620610863,-0.33256168845572,0.73946516688373,0.980727640768513
ENSG00000001461,478.353223171142,-3.10853011344259,1.26738818658128,-2.45270560855368,0.0141786323631409,0.0673217178955178
ENSG00000001497,228.773240449089,-0.360854816415404,1.64878188151711,-0.218861464006001,0.826757965961937,1
ENSG00000001561,514.865230417356,-0.285523858629894,1.44655064270044,-0.197382552813274,0.843528181884468,1
ENSG00000001617,37.7703527918135,-13.478220605934,3.58939458226344,-3.75501224427512,0.000173333004408552,0.00166445600259868
ENSG00000001626,2.7724803094705,0,9.27483246276218,0,NA,NA
ENSG00000001629,681.052911168426,-2.80783076411761,1.40096265391853,-2.00421528458595,0.0450470039678274,0.166171433423394
ENSG00000001630,742.670937038439,0.759479016863561,0.912946476280842,0.831898732943824,0.405466107112116,0.745298500152451
ENSG00000001631,438.732867463455,0.027416871282743,1.19910568350947,0.0228644327683453,0.981758411513023,1
