,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,807.241283455149,-3.27188638318034,1.27206873409531,-2.57209873608542,0.0101084058612092,0.0617493146346847
ENSG00000000005,0,NA,NA,NA,NA,NA
ENSG00000000419,107.154466136106,9.38262038170019,2.5858237393598,3.62848412244183,0.000285090279828581,0.003220967076864
ENSG00000000457,197.336711330416,-3.51758421479187,1.7008689175188,-2.06811011628296,0.0386296696487652,0.170633945430697
ENSG00000000460,28.7679173646025,-18.76436913159,3.73545681080823,-5.02331309983209,5.07876471112767e-07,1.00518743788313e-05
ENSG00000000938,0,NA,NA,NA,NA,NA
ENSG00000000971,607.470734541065,-4.74245711486982,1.72890301775545,-2.74304403784702,0.00608725212894704,0.0414692702637732
ENSG00000001036,935.918468069103,1.75466481482236,0.932201870793013,1.88227986855432,0.0597980263830343,0.235449969822525
ENSG00000001084,272.820917381712,-2.29621956602468,1.50607602970411,-1.52463721667213,0.127349609303712,0.397177019084506
ENSG00000001167,182.053949126335,-3.80991682846198,2.13024381298587,-1.788488625216,0.0736972092006017,0.273313964958928
ENSG00000001460,115.734367204587,-0.299848278892302,2.39240244558831,-0.125333544715788,0.900259496711734,1
ENSG00000001461,478.353223171142,-0.906921597918845,1.26431089869332,-0.717324827980331,0.473173691035541,0.830376403462792
ENSG00000001497,228.773240449089,0.768934065392655,1.64662096445871,0.466976967978434,0.640516356547129,0.936914694697016
ENSG00000001561,514.865230417356,-2.57730686813355,1.44938568286114,-1.77820637985458,0.0753699655110698,0.277270290427209
ENSG00000001617,37.7703527918135,-21.4616822239871,3.39145422472929,-6.32816508844378,2.48093634596671e-10,8.20630545555737e-09
ENSG00000001626,2.7724803094705,0,9.27483246276218,0,NA,NA
ENSG00000001629,681.052911168426,-3.09159333916557,1.40089178676808,-2.20687519790377,0.0273227796202636,0.131733361450634
ENSG00000001630,742.670937038439,0.840704338792905,0.912692016884255,0.921125991287728,0.356984651821777,0.724601926353074
ENSG00000001631,438.732867463455,-0.382395237743148,1.19918905577128,-0.318878191810383,0.749818882127467,0.99619426589754
